Datetime,Temperature,Precipitation Total,Wind Gust,Wind Speed,Cloud Cover Total,Sunshine Duration
,°C,mm,km/h,km/h,%,min
2023-06-20T10:00:00,28.610245,0,21.24,2.1897945,65,20.60606
2023-06-20T11:00:00,29.990246,0,23.759998,3.096837,32,40.606064
2023-06-20T12:00:00,31.300245,0,25.56,5.0528407,21.300001,47.090904
2023-06-20T13:00:00,31.980246,0,23.759998,5.8048253,16.800001,49.81818
2023-06-20T14:00:00,32.320248,0,23.4,7.653705,16.5,50
2023-06-20T15:00:00,32.000248,0.2,23.039999,8.427383,23.400002,45.81818
2023-06-20T16:00:00,29.950245,0.2,27.359999,7.42159,28.2,42.909096
2023-06-20T17:00:00,25.990246,1.8,29.16,7.127636,38,36.969692
2023-06-20T18:00:00,25.100245,2.2,26.64,7.386582,31,41.21212
2023-06-20T19:00:00,24.320246,1.7,19.44,5.3517847,30.000002,41.81818
2023-06-20T20:00:00,23.080246,1.1,15.4800005,6.9153743,32,22.773233
2023-06-20T21:00:00,22.000246,0.4,12.599999,4.510787,29.400002,0
2023-06-20T22:00:00,21.480246,0,10.08,6.725354,28.2,0
2023-06-20T23:00:00,20.560246,0,10.08,4.32,27.6,0
2023-06-21T00:00:00,20.230246,0,10.08,0.8049845,32,0
2023-06-21T01:00:00,20.120245,0,10.440001,4.32,70,0
2023-06-21T02:00:00,20.180244,0,10.799999,2.2768397,90,0
2023-06-21T03:00:00,20.340246,0,13.32,0.8049845,79,0
2023-06-21T04:00:00,20.270245,0,16.56,2.0364676,41,17.849157
2023-06-21T05:00:00,20.560246,0.1,20.880001,3.8939953,45,32.727272
2023-06-21T06:00:00,20.810246,0.4,21.96,1.2979984,74,15.151516
2023-06-21T07:00:00,20.510244,0.2,11.159999,0,60,23.636362
2023-06-21T08:00:00,20.180244,0.3,21.599998,1.9386592,54,27.272726
2023-06-21T09:00:00,21.780245,0.4,22.319998,1.9386592,20,47.878788
2023-06-21T10:00:00,24.130245,0,19.8,4.1046314,36,38.181816
2023-06-21T11:00:00,25.910246,0,18.359999,4.3498964,24.300001,45.272724
2023-06-21T12:00:00,27.450245,0,21.24,4.3498964,59,24.242424
2023-06-21T13:00:00,27.750246,0,18.359999,1.609969,45,32.727272
2023-06-21T14:00:00,27.660246,0,16.56,1.08,79,12.121214
2023-06-21T15:00:00,27.160246,0,15.4800005,2.5959969,29.1,42.363636
2023-06-21T16:00:00,27.220245,0,13.32,3.5455887,23.7,45.636364
2023-06-21T17:00:00,27.360245,0,12.599999,3.7585104,29.400002,42.181816
2023-06-21T18:00:00,26.580246,0,11.879999,3.6,30.000002,41.81818
2023-06-21T19:00:00,25.160246,0,14.04,6.3690495,30.000002,41.81818
2023-06-21T20:00:00,23.330246,0,15.119999,6.6185193,28.2,24.195961
2023-06-21T21:00:00,21.820246,0,12.24,5.7599998,29.1,0
2023-06-21T22:00:00,21.400246,0,15.84,7.2359104,29.7,0
2023-06-21T23:00:00,20.270245,0,15.4800005,5.8048253,29.400002,0
2023-06-22T00:00:00,19.900246,0,14.4,2.4149535,28.2,0
2023-06-22T01:00:00,19.340246,0,13.679999,1.8,29.7,0
2023-06-22T02:00:00,19.120245,0,12.959999,2.9024127,28.2,0
2023-06-22T03:00:00,19.690245,0,10.440001,3.319036,24.300001,0
2023-06-22T04:00:00,18.450245,0,9.36,3.8939953,15.3,25.532728
2023-06-22T05:00:00,19.590246,0,9.36,4.2136917,11.1,53.272724
2023-06-22T06:00:00,21.330246,0,11.159999,1.0182338,22,46.666668
2023-06-22T07:00:00,22.640245,0,18.359999,6.6087217,43,33.939392
2023-06-22T08:00:00,24.010244,0,18.359999,3.396233,45,32.727272
2023-06-22T09:00:00,25.660246,0,26.28,3.671294,50,29.69697
2023-06-22T10:00:00,26.460245,0,25.199999,6.2145634,33,39.999996
2023-06-22T11:00:00,27.530245,0,26.28,15.815435,88,6.666666
2023-06-22T12:00:00,28.520245,1.1,28.08,16.516901,56,26.060608
2023-06-22T13:00:00,29.430244,2,29.519999,12.245293,69,18.18182
2023-06-22T14:00:00,27.730246,2.9,37.44,11.019764,25.800001,44.363636
2023-06-22T15:00:00,23.480246,5.8,50.76,11.808878,35,38.78788
2023-06-22T16:00:00,24.860245,5,38.519997,18.214718,32,40.606064
2023-06-22T17:00:00,23.730246,3,25.919998,18.888851,62,22.424244
2023-06-22T18:00:00,21.460245,1.4,44.639996,15.646544,89,6.060605
2023-06-22T19:00:00,20.090246,1.8,47.519997,15.978484,94,3.0303025
2023-06-22T20:00:00,18.760244,0.6,47.16,15.141414,68,10.651685
2023-06-22T21:00:00,18.380245,0.2,33.839996,14.241629,40,0
2023-06-22T22:00:00,18.450245,0.3,34.56,14.654254,99,0
2023-06-22T23:00:00,18.310246,0.3,35.28,14.759999,98,0
2023-06-23T00:00:00,18.010244,0.5,35.28,13.493999,81,0
2023-06-23T01:00:00,17.870245,0.3,32.399998,12.287555,55,0
2023-06-23T02:00:00,17.990246,0.1,29.16,12.682018,44,0
2023-06-23T03:00:00,17.560246,0,24.48,12.224107,51,0
2023-06-23T04:00:00,17.510244,0,19.08,12.181625,69,9.075758
2023-06-23T05:00:00,17.700245,0,18.72,12.224107,62,22.424244
2023-06-23T06:00:00,18.280245,0,23.4,12.6462,37,37.57576
2023-06-23T07:00:00,19.380245,0,28.8,10.805999,28,43.0303
2023-06-23T08:00:00,20.530245,0.1,28.8,11.720751,29,42.424244
2023-06-23T09:00:00,21.830246,0,29.16,11.631956,28,43.0303
2023-06-23T10:00:00,23.080246,0,28.08,9.6932955,36,38.181816
2023-06-23T11:00:00,24.380245,0,26.64,8.587338,29,42.424244
2023-06-23T12:00:00,25.260244,0,26.64,8.913181,42,34.545456
2023-06-23T13:00:00,25.610245,0,26.28,8.714677,39,36.36364
2023-06-23T14:00:00,25.810246,0,25.919998,10.00256,46,32.121212
2023-06-23T15:00:00,25.960245,0,25.199999,10.24578,64,21.212122
2023-06-23T16:00:00,25.880245,0,24.84,10.538843,70,17.575756
2023-06-23T17:00:00,25.430244,0,23.039999,10.495713,92,4.242425
2023-06-23T18:00:00,24.540245,0,20.16,9.605998,37,37.57576
2023-06-23T19:00:00,22.030245,0,21.599998,7.289444,34,39.39394
2023-06-23T20:00:00,18.950245,0,16.919998,6.9247384,21,26.945454
2023-06-23T21:00:00,18.970245,0,15.119999,8.287822,17,0
2023-06-23T22:00:00,18.120245,0,14.04,7.24486,21,0
2023-06-23T23:00:00,17.220245,0,10.799999,4.39436,20,0
2023-06-24T00:00:00,16.870245,0,9,3.8939953,16,0
2023-06-24T01:00:00,15.400246,0,9.36,4.2136917,21,0
2023-06-24T02:00:00,14.0602455,0,10.799999,3.671294,20,0
2023-06-24T03:00:00,13.230246,0,11.5199995,3.6179552,16.2,0
2023-06-24T04:00:00,13.080245,0,11.879999,4.452954,22.5,22.95
2023-06-24T05:00:00,15.740245,0,11.5199995,4.0249224,19.800001,47.999996
2023-06-24T06:00:00,18.450245,0,13.32,3.396233,16.5,50
2023-06-24T07:00:00,20.810246,0,14.759999,4.6938257,12,52.727272
2023-06-24T08:00:00,23.010244,0,19.8,7.172949,3.9,57.63636
2023-06-24T09:00:00,24.750246,0,24.119999,9.504273,2,58.78788
2023-06-24T10:00:00,25.870245,0,27,10.495713,27,43.636364
2023-06-24T11:00:00,26.870245,0,28.44,12.387348,22,46.666668
2023-06-24T12:00:00,27.720245,0,28.44,12.096214,0,60
2023-06-24T13:00:00,28.350245,0,28.44,12.096214,0,60
2023-06-24T14:00:00,28.760244,0,28.44,11.885453,0,60
2023-06-24T15:00:00,28.920246,0,28.08,11.885453,0,60
2023-06-24T16:00:00,28.860245,0,27.72,11.885453,0,60
2023-06-24T17:00:00,28.470245,0,26.64,11.592894,0,60
2023-06-24T18:00:00,27.390245,0,24.119999,8.4963045,0,60
2023-06-24T19:00:00,24.660246,0,19.44,7.928177,0,60
2023-06-24T20:00:00,22.090246,0,16.199999,7.653705,0,34.35
2023-06-24T21:00:00,19.960245,0,16.919998,7.7043357,0,0
2023-06-24T22:00:00,18.080246,0,16.56,8.225035,0,0
2023-06-24T23:00:00,17.180244,0,15.84,7.968939,0,0
2023-06-25T00:00:00,16.330246,0,15.119999,6.638072,0,0
2023-06-25T01:00:00,15.300245,0,14.759999,5.937272,0,0
2023-06-25T02:00:00,14.380245,0,14.04,5.506941,0,0
2023-06-25T03:00:00,13.580245,0,13.32,4.73506,0,0
2023-06-25T04:00:00,13.520246,0,12.959999,3.671294,0,29.366667
2023-06-25T05:00:00,16.080246,0,11.879999,3.9763298,0,60
2023-06-25T06:00:00,19.020245,0,12.599999,3.2399998,0,60
2023-06-25T07:00:00,21.640245,0,12.959999,3.319036,0,60
2023-06-25T08:00:00,23.880245,0,15.4800005,4.896529,0,60
2023-06-25T09:00:00,25.610245,0,17.28,5.1544156,0,60
2023-06-25T10:00:00,27.020245,0,17.28,6.151683,0,60
2023-06-25T11:00:00,28.260244,0,16.919998,4.896529,0,60
2023-06-25T12:00:00,29.370245,0,16.199999,3.6179552,,60
2023-06-25T13:00:00,30.190245,0,15.119999,2.1897945,,60
2023-06-25T14:00:00,30.780245,0,14.759999,1.08,,60
2023-06-25T15:00:00,31.150246,0,14.4,0.35999998,,60
2023-06-25T16:00:00,31.290245,0,13.679999,1.835647,,60
2023-06-25T17:00:00,30.970245,0,12.599999,3.2399998,,60
2023-06-25T18:00:00,29.540245,0,11.5199995,3.2599385,,60
2023-06-25T19:00:00,26.740246,0,11.879999,5.0911684,,60
2023-06-25T20:00:00,25.380245,0,11.5199995,4.68,0,34.333332
2023-06-25T21:00:00,22.960245,0,8.28,3.0547013,0,0
2023-06-25T22:00:00,21.040245,0,7.2,2.9024127,0,0
2023-06-25T23:00:00,18.920246,0,10.440001,4.510787,0,0
2023-06-26T00:00:00,18.290245,0,11.159999,5.2416787,0,0
2023-06-26T01:00:00,17.590246,0,11.5199995,5.0911684,0,0
2023-06-26T02:00:00,17.310246,0,12.24,4.73506,0,0
2023-06-26T03:00:00,17.060246,0,12.959999,4.379589,0,0
2023-06-26T04:00:00,17.220245,0,13.32,5.0528407,0,28.933332
2023-06-26T05:00:00,18.860245,0,15.4800005,6.5693827,0,60
2023-06-26T06:00:00,21.900246,0,18.359999,7.42159,0.6,59.636364
2023-06-26T07:00:00,24.420246,0,23.759998,9.726664,1.5,59.090908
2023-06-26T08:00:00,26.140245,0,28.44,11.27553,5,56.9697
2023-06-26T09:00:00,27.390245,0,33.48,13.797912,12,52.727272
2023-06-26T10:00:00,28.340246,0,35.64,13.0447235,28,43.0303
2023-06-26T11:00:00,29.060246,0,35.64,12.287555,20,47.878788
2023-06-26T12:00:00,29.580246,0,33.839996,11.440979,15,50.909096
2023-06-26T13:00:00,30.220245,0,34.2,11.177405,17,49.696968
2023-06-26T14:00:00,30.340246,0,35.64,12.9249525,23,46.060608
2023-06-26T15:00:00,30.060246,0,37.44,15.042659,15.900001,50.363636
2023-06-26T16:00:00,29.010244,0,37.44,15.990646,21.6,46.909092
2023-06-26T17:00:00,27.890245,0,37.079998,16.323528,24.300001,45.272724
2023-06-26T18:00:00,26.280245,0,35.64,15.629971,21.900002,46.727272
2023-06-26T19:00:00,24.660246,0,34.56,13.089354,9,54.545452
2023-06-26T20:00:00,22.760244,0,27.359999,9.339208,4.2000003,32.84485
2023-06-26T21:00:00,21.290245,0,20.519999,8.854829,10.200001,0
2023-06-26T22:00:00,19.840246,0,18.72,5.6920996,11.400001,0
2023-06-26T23:00:00,18.190245,0,15.4800005,5.1919937,9,0
2023-06-27T00:00:00,17.320246,0,13.679999,6.1305785,21.300001,0
2023-06-27T01:00:00,16.440247,0,14.04,5.6233797,26.7,0
2023-06-27T02:00:00,15.840245,0,13.679999,5.3517847,13.200001,0
2023-06-27T03:00:00,16.190247,0,12.599999,5.04,8.1,0
2023-06-27T04:00:00,16.020247,0,10.440001,5.506941,27.900002,20.456211
2023-06-27T05:00:00,16.740246,0,9.72,2.9024127,62,22.424244
2023-06-27T06:00:00,18.160246,0,12.599999,3.0758414,28.500002,42.727272
2023-06-27T07:00:00,19.380245,0,15.4800005,4.198285,28.800001,42.545456
2023-06-27T08:00:00,20.840246,0,20.16,6.12,28.500002,42.727272
2023-06-27T09:00:00,22.000246,0,21.24,6.193674,29.7,42
2023-06-27T10:00:00,23.160246,0,21.599998,5.6233797,28.800001,42.545456
2023-06-27T11:00:00,23.710245,0,20.880001,6.3690495,28.800001,42.545456
2023-06-27T12:00:00,24.520245,0,22.68,7.7043357,28.800001,42.545456
2023-06-27T13:00:00,25.150246,0,23.039999,7.7043357,28.800001,42.545456
2023-06-27T14:00:00,25.610245,0,25.199999,9.19939,27.6,43.272728
2023-06-27T15:00:00,25.590246,0,25.919998,9.339208,24.900002,44.909092
2023-06-27T16:00:00,25.740246,0,26.28,8.707237,8.700001,54.727272
2023-06-27T17:00:00,25.280245,0,25.199999,8.891344,3,58.18182
2023-06-27T18:00:00,24.320246,0,23.4,8.905908,2,58.78788
2023-06-27T19:00:00,21.930244,0,19.8,5.0528407,6,56.363636
2023-06-27T20:00:00,19.360245,0,13.679999,7.5599995,8,31.512962
2023-06-27T21:00:00,17.800245,0,14.04,6.849467,23,0
2023-06-27T22:00:00,16.950245,0,14.04,6.162207,20,0
2023-06-27T23:00:00,15.630245,0,13.679999,6.830519,32,0
2023-06-28T00:00:00,15.130245,0,13.679999,6.9247384,32,0
2023-06-28T01:00:00,14.730246,0,13.679999,4.6938257,26,0
2023-06-28T02:00:00,14.680245,0,13.679999,3.6,16,0
2023-06-28T03:00:00,15.530245,0,12.959999,3.319036,13,0
2023-06-28T04:00:00,15.360246,0,10.799999,2.968636,73,7.3666677
2023-06-28T05:00:00,15.700245,0,9,3.0547013,89,6.060605
2023-06-28T06:00:00,17.060246,0,12.959999,3.7585104,98,0.6060612
2023-06-28T07:00:00,18.230246,0,14.4,5.506941,86,7.878789
2023-06-28T08:00:00,20.040245,0,16.199999,4.8965297,89,6.060605
2023-06-28T09:00:00,21.680244,0,16.199999,2.9024127,16,50.303032
2023-06-28T10:00:00,23.180244,0,17.28,3.2399998,15,50.909096
2023-06-28T11:00:00,24.640245,0,18.72,4.68,23,46.060608
2023-06-28T12:00:00,25.690245,0,20.16,6.849467,53,27.878788
2023-06-28T13:00:00,26.140245,0,21.24,6.87779,24,45.454544
2023-06-28T14:00:00,26.860245,0,21.96,7.6367526,47,31.51515
2023-06-28T15:00:00,27.560246,0,23.039999,7.5942073,60,23.636362
2023-06-28T16:00:00,27.240246,0,23.759998,8.287822,63,21.818182
2023-06-28T17:00:00,26.980246,0,23.759998,8.905908,66,19.999998
2023-06-28T18:00:00,25.870245,0,24.48,8.699793,56,26.060608
2023-06-28T19:00:00,23.990246,0,19.44,7.289445,18,49.090908
2023-06-28T20:00:00,21.980246,0,17.64,7.289445,10,30.790405
2023-06-28T21:00:00,19.870245,0,16.919998,6.193674,8,0
2023-06-28T22:00:00,18.070246,0,14.4,5.8048253,3,0
2023-06-28T23:00:00,16.840246,0,13.32,6.1305785,8,0
2023-06-29T00:00:00,16.280245,0,12.599999,6.1305785,15,0
2023-06-29T01:00:00,16.110247,0,11.5199995,4.072935,15,0
2023-06-29T02:00:00,16.050245,0,10.440001,3.396233,4,0
2023-06-29T03:00:00,15.350245,0,9.36,3.8939953,0.3,0
2023-06-29T04:00:00,14.860246,0,9.72,4.1046314,0.90000004,27.365606
2023-06-29T05:00:00,16.770245,0,9.36,2.52,0,60
2023-06-29T06:00:00,18.820246,0,9.72,1.835647,1.5,59.090908
2023-06-29T07:00:00,21.020245,0,10.799999,1.609969,7,55.757576
2023-06-29T08:00:00,23.300245,0,14.04,1.4399999,11.1,53.272724
2023-06-29T09:00:00,25.270245,0,15.4800005,1.8,16.800001,49.81818
2023-06-29T10:00:00,26.390245,0,17.64,2.0991426,37,37.57576
2023-06-29T11:00:00,27.490246,0,18.359999,5.0911684,63,21.818182
2023-06-29T12:00:00,27.910246,0.1,19.08,6.12,52,28.48485
2023-06-29T13:00:00,27.860245,0.3,18.359999,5.634891,28,43.0303
2023-06-29T14:00:00,27.910246,0,18,5.815978,35,38.78788
2023-06-29T15:00:00,28.120245,0,16.199999,5.6920996,45,32.727272
2023-06-29T16:00:00,28.130245,0,12.599999,6.28713,45,32.727272
2023-06-29T17:00:00,28.070246,0,10.440001,8.089993,54,27.272726
2023-06-29T18:00:00,26.960245,0.2,9.36,5.937272,40,35.757576
2023-06-29T19:00:00,25.350245,0,13.32,3.9763298,28,43.0303
2023-06-29T20:00:00,23.480246,0,9,1.9386592,30,23.84798
2023-06-29T21:00:00,22.040245,0,6.12,0.8049845,30,0
2023-06-29T22:00:00,22.080246,0,6.8399997,2.8116899,42,0
2023-06-29T23:00:00,20.700245,0.3,7.5599995,3.2599385,37,0
2023-06-30T00:00:00,19.950245,0.4,8.28,4.198285,30.000002,0
2023-06-30T01:00:00,19.520245,0.5,10.08,1.2979984,46,0
2023-06-30T02:00:00,19.250246,0.5,11.159999,3.7064266,49,0
2023-06-30T03:00:00,19.410246,0.6,11.159999,5.1919937,38,0
2023-06-30T04:00:00,19.550245,0.8,9.72,5.315336,84,4.10606
2023-06-30T05:00:00,19.080246,0.9,9,6.9247384,72,16.363636
2023-06-30T06:00:00,18.970245,1.6,15.84,5.815978,88,6.666666
2023-06-30T07:00:00,19.000246,2.2,14.04,3.9763298,100,0
2023-06-30T08:00:00,19.450245,2.2,11.5199995,3.6179552,81,10.909091
2023-06-30T09:00:00,20.200245,1.7,14.759999,6.130579,76,13.939394
2023-06-30T10:00:00,20.010244,1.5,18.359999,4.3349743,75,14.545455
2023-06-30T11:00:00,20.890245,1.2,24.48,7.2805495,84,9.090908
2023-06-30T12:00:00,20.430244,0.4,27.72,8.647496,90,5.454544
2023-06-30T13:00:00,20.150246,0.3,32.399998,11.542478,92,4.242425
2023-06-30T14:00:00,20.670246,0.1,33.48,13.138765,80,11.515152
2023-06-30T15:00:00,20.810246,0,33.839996,10.30883,61,23.030302
2023-06-30T16:00:00,20.500246,0,30.599998,9.028754,67,19.393942
2023-06-30T17:00:00,19.870245,0.4,26.64,8.287822,74,15.151516
2023-06-30T18:00:00,19.170246,0.7,26.28,7.9932976,92,4.242425
2023-06-30T19:00:00,18.570246,0.2,20.16,7.42159,86,7.878789
2023-06-30T20:00:00,18.000246,0.1,19.44,6.618519,98,0.343098
2023-06-30T21:00:00,17.980246,0,16.56,7.24486,92,0
2023-06-30T22:00:00,17.410246,0,15.4800005,7.0911775,80,0
2023-06-30T23:00:00,17.020245,0,15.4800005,6.297428,66,0
2023-07-01T00:00:00,16.900246,0,15.119999,,68,0
2023-07-01T01:00:00,16.730246,0,14.759999,,70,0
2023-07-01T02:00:00,16.460245,0,14.759999,,73,0
2023-07-01T03:00:00,16.160246,0,14.4,,66,0
2023-07-01T04:00:00,15.830245,0,14.04,5.315336,68,8.287542
2023-07-01T05:00:00,16.360247,0,14.759999,6.297428,45,32.727272
2023-07-01T06:00:00,17.850245,0,20.16,8.942214,33,39.999996
2023-07-01T07:00:00,19.170246,0,27.72,11.720751,16.2,50.181816
2023-07-01T08:00:00,20.450245,0,32.039997,13.276144,23.1,46
2023-07-01T09:00:00,21.300245,0,36.36,14.021525,24,45.454544
2023-07-01T10:00:00,22.170246,0,39.6,15.03835,60,23.636362
2023-07-01T11:00:00,22.630245,0,41.039997,16.199999,89,6.060605
2023-07-01T12:00:00,23.120245,0,43.56,14.48972,71,16.969696
2023-07-01T13:00:00,22.150246,0,44.28,14.48972,56,26.060608
2023-07-01T14:00:00,21.600245,0.1,43.56,17.595861,70,17.575756
2023-07-01T15:00:00,21.010244,0,43.199997,15.7908325,95,2.4242413
2023-07-01T16:00:00,20.770245,0,41.039997,13.5515,99,0
2023-07-01T17:00:00,20.100245,0.1,36.36,9.565437,95,2.4242413
2023-07-01T18:00:00,19.810246,0.2,31.319998,7.491114,76,13.939394
2023-07-01T19:00:00,19.310246,0.2,24.119999,9.290511,51,29.09091
2023-07-01T20:00:00,18.870245,0,23.039999,9.220499,44,18.731482
2023-07-01T21:00:00,18.790245,0,23.039999,10.086427,52,0
2023-07-01T22:00:00,18.230246,0.1,23.759998,6.1094027,100,0
2023-07-01T23:00:00,18.430244,0.2,23.039999,8.209263,100,0
2023-07-02T00:00:00,18.290245,0.2,21.24,10.144082,98,0
2023-07-02T01:00:00,18.050245,0.2,20.519999,10.464797,97,0
2023-07-02T02:00:00,17.930244,0,22.319998,10.30883,99,0
2023-07-02T03:00:00,17.700245,0,23.039999,9.659814,91,0
2023-07-02T04:00:00,17.480246,0,22.68,8.534353,87,3.1313133
2023-07-02T05:00:00,17.520245,0,21.96,8.534353,77,13.333332
2023-07-02T06:00:00,17.950245,0,23.039999,8.699793,58,24.848484
2023-07-02T07:00:00,18.770245,0,25.919998,10.829959,51,29.09091
2023-07-02T08:00:00,19.680244,0,28.44,13.009903,63,21.818182
2023-07-02T09:00:00,20.650246,0,33.839996,14.934577,84,9.090908
2023-07-02T10:00:00,21.210245,0,34.92,12.783802,100,0
2023-07-02T11:00:00,22.020245,0,36,12.979984,98,0.6060612
2023-07-02T12:00:00,23.260244,0,38.16,13.441071,97,1.2121224
2023-07-02T13:00:00,24.010244,0,40.68,15.39184,82,10.30303
2023-07-02T14:00:00,24.250246,0,40.32,15.226764,57,25.454548
2023-07-02T15:00:00,24.470245,0,38.16,14.869351,52,28.48485
2023-07-02T16:00:00,24.670246,0,36,14.081478,17,49.696968
2023-07-02T17:00:00,24.390245,0,33.12,12.979984,10,53.939396
2023-07-02T18:00:00,23.710245,0,29.519999,10.495713,8,55.151512
2023-07-02T19:00:00,21.830246,0,23.4,6.28713,8,55.151512
2023-07-02T20:00:00,19.560246,0,16.199999,6.792466,5,31.77643
2023-07-02T21:00:00,17.600245,0,14.759999,7.7043357,12,0
2023-07-02T22:00:00,16.970245,0,14.04,6.297428,39,0
2023-07-02T23:00:00,16.870245,0,13.679999,7.2,69,0
2023-07-03T00:00:00,16.980246,0,13.32,4.8965297,70,0
2023-07-03T01:00:00,16.780245,0,13.32,4.8433046,69,0
2023-07-03T02:00:00,16.640245,0,13.32,4.510787,69,0
2023-07-03T03:00:00,16.830246,0,13.32,5.0142193,65,0
2023-07-03T04:00:00,17.070246,0,13.679999,5.634891,76,5.858417
2023-07-03T05:00:00,17.810246,0,15.119999,6.4096174,88,6.666666
2023-07-03T06:00:00,18.670246,0,18.359999,7.491114,89,6.060605
2023-07-03T07:00:00,19.840246,0,21.96,8.825508,89,6.060605
2023-07-03T08:00:00,21.080246,0,24.84,9.3876505,70,17.575756
2023-07-03T09:00:00,22.010244,0,31.319998,13.556282,95,2.4242413
2023-07-03T10:00:00,22.650246,0,34.92,12.287555,91,4.8484864
2023-07-03T11:00:00,22.900246,0,35.64,12.015589,99,0
2023-07-03T12:00:00,23.200245,0,36.36,11.570515,94,3.0303025
2023-07-03T13:00:00,23.730246,0,37.079998,11.165805,76,13.939394
2023-07-03T14:00:00,24.160246,0,36.719997,11.570515,50,29.69697
2023-07-03T15:00:00,24.360245,0,36.719997,12.015589,58,24.848484
2023-07-03T16:00:00,24.270245,0,36,12.144331,77,13.333332
2023-07-03T17:00:00,24.020245,0,33.48,11.013882,90,5.454544
2023-07-03T18:00:00,22.980246,0,29.519999,10.041354,78,12.727271
2023-07-03T19:00:00,21.790245,0,24.84,10.041354,74,15.151516
2023-07-03T20:00:00,19.840246,0,24.48,9.346143,55,14.762961
2023-07-03T21:00:00,18.930244,0,21.96,9.346143,59,0
2023-07-03T22:00:00,18.930244,0,19.44,6.193674,75,0
2023-07-03T23:00:00,18.540245,0,20.16,4.829907,78,0
2023-07-04T00:00:00,18.630245,0.2,18.359999,4.5536795,66,0
2023-07-04T01:00:00,18.140245,0,16.56,4.896529,35,0
2023-07-04T02:00:00,17.770245,0.1,14.04,6.0347,29,0
2023-07-04T03:00:00,17.730246,0,13.679999,5.0911684,30,0
2023-07-04T04:00:00,16.920246,0,12.959999,4.0249224,41,14.412122
2023-07-04T05:00:00,17.670246,0,12.24,5.0911684,35,38.78788
2023-07-04T06:00:00,18.760244,0,14.759999,5.0528407,34,39.39394
2023-07-04T07:00:00,20.140245,0,19.08,5.0142193,33,39.999996
2023-07-04T08:00:00,21.370245,0,19.44,4.39436,37,37.57576
2023-07-04T09:00:00,22.510244,0,26.28,4.8965297,27,43.636364
2023-07-04T10:00:00,23.140245,0,27.72,3.219938,28,43.0303
2023-07-04T11:00:00,24.260244,0,29.16,4.2136917,55,26.666664
2023-07-04T12:00:00,24.940245,0,29.519999,2.9024127,77,13.333332
2023-07-04T13:00:00,25.300245,0,23.4,3.5455887,46,32.121212
2023-07-04T14:00:00,25.590246,0,24.119999,6.297428,37,37.57576
2023-07-04T15:00:00,25.870245,0,22.319998,7.127636,29,42.424244
2023-07-04T16:00:00,25.720245,0,21.24,6.193674,16,50.303032
2023-07-04T17:00:00,26.030245,0,19.44,6.28713,17,49.696968
2023-07-04T18:00:00,25.460245,0,16.199999,4.6938252,27,43.636364
2023-07-04T19:00:00,23.700245,0,11.5199995,4.5536795,22,46.666668
2023-07-04T20:00:00,21.150246,0,12.599999,6.489992,27,23.963636
2023-07-04T21:00:00,20.030245,0,15.4800005,7.072878,27,0
2023-07-04T22:00:00,19.230246,0,16.919998,6.924738,40,0
2023-07-04T23:00:00,18.640245,0,17.28,4.6938252,58,0
2023-07-05T00:00:00,18.360245,0,18,5.04,61,0
2023-07-05T01:00:00,17.880245,0,19.44,5.2416787,68,0
2023-07-05T02:00:00,18.650246,0,24.48,5.3517847,79,0
2023-07-05T03:00:00,18.540245,0,25.919998,6.130579,72,0
2023-07-05T04:00:00,18.590246,0,28.44,7.92,77,5.311111
2023-07-05T05:00:00,18.830246,0,34.92,10.787993,89,6.060605
2023-07-05T06:00:00,18.420246,0.8,43.199997,11.457958,66,19.999998
2023-07-05T07:00:00,18.480246,1.9,39.239998,15.484185,43,33.939392
2023-07-05T08:00:00,18.500246,1.2,39.6,14.154915,36,38.181816
2023-07-05T09:00:00,19.240246,0,34.56,13.339445,25,44.848488
2023-07-05T10:00:00,19.810246,0,33.839996,10.105681,55,26.666664
2023-07-05T11:00:00,20.860245,0,37.44,11.966953,46,32.121212
2023-07-05T12:00:00,21.760244,0,37.079998,12.074766,91,4.8484864
2023-07-05T13:00:00,22.460245,0,36.36,13.1041975,78,12.727271
2023-07-05T14:00:00,23.350245,0,35.64,15.629972,74,15.151516
2023-07-05T15:00:00,23.340246,0,35.64,14.081478,61,23.030302
2023-07-05T16:00:00,23.410246,0,33.839996,12.287555,41,35.151512
2023-07-05T17:00:00,23.180244,0,30.960001,9.779817,28,43.0303
2023-07-05T18:00:00,22.580246,0,27.359999,6.28713,14,51.51515
2023-07-05T19:00:00,20.230246,0,14.4,4.3498964,15,50.909096
2023-07-05T20:00:00,20.300245,0,9.36,1.4399999,21,25.592928
2023-07-05T21:00:00,18.860245,0,6.4799995,0.8049845,33,0
2023-07-05T22:00:00,17.920246,0,6.8399997,1.0182338,53,0
2023-07-05T23:00:00,17.520245,0,6.4799995,1.484318,46,0
2023-07-06T00:00:00,16.560246,0,6.8399997,2.4149535,41,0
2023-07-06T01:00:00,15.970245,0,7.92,1.9386592,23,0
2023-07-06T02:00:00,14.880245,0,8.28,0.35999998,19,0
2023-07-06T03:00:00,14.5602455,0,8.28,1.4399999,17.7,0
2023-07-06T04:00:00,13.980246,0,7.5599995,2.0991426,20.400002,18.339998
2023-07-06T05:00:00,15.250245,0,7.2,1.8,20,47.878788
2023-07-06T06:00:00,16.780245,0,9.72,2.8799999,14,51.51515
2023-07-06T07:00:00,18.810246,0,13.32,3.6,16,50.303032
